Id,Name,Street Address,Suburb,Region,Store Type,CanPurchase,CanTopUp,CanRegisterCard,CanRefund,CanAlterExpire,AcceptsCash,AcceptsEFTPOS,AcceptsCreditCard,SellsGoCardAdult,SellsGoCardChild,SellsGoCardSenior,SellsGoCardConcession,SellsTouristPack,SellsSEQCard,unused1,unused2,Created,Modified,Active,Notes,Lat,Lng
1,Albany Creek News,"Shop 13, 700 Albany Creek Road",Albany Creek,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 11:03,1, ,-27.3453,152.97
2,Albion station,49 Albion Road,Albion,Brisbane North,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 11:04,1, ,-27.4292,153.04
3,7-Eleven Algester,169 Algester Road,Algester,Brisbane South,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:25,1, ,-27.6125,153.039
4,Ashgrove News,"Ashgrove Shopping Centre, 16 Ashgrove Avenue",Ashgrove,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 11:26,1, ,-27.4447,152.994
5,7-Eleven Ashmore,400 Nerang Road,Ashmore,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/09/25 11:31,1, ,-27.9788,153.38
6,7-Eleven Albany Creek,70 Albany Creek Road,Albany Creek,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/09/25 11:31,1, ,-27.364,153.013
7,Nextra Day and Night News,1374 Gympie Road,Aspley,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 11:28,1, ,-27.3626,153.017
8,7-Eleven Beenleigh,2-6 City Road,Beenleigh,Southern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:17,1, ,-27.7078,153.204
9,Beenleigh station,Alamein Street,Beenleigh,Southern,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 11:33,1, ,-27.7174,153.204
12,7-Eleven Birkdale,"Bailey Road, corner Birkdale Road",Birkdale,Eastern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:22,1, ,-27.5095,153.206
13,Booval station,South Station Road,Booval,Western,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 11:43,1, ,-27.6093,152.79
14,7-Eleven Boronia Heights,"Coronation Road, corner Middle Road",Boronia Heights,Southern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:20,1, ,-27.6752,153.029
15,Bowen Hills station,Abbotsford Road,Bowen Hills,Brisbane Central,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 11:44,1, ,-27.4456,153.038
16,7-Eleven Bracken Ridge,"Telegraph Road, corner Norris Road",Bracken Ridge,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:22,1, ,-27.3307,153.026
17,7-Eleven Brassall,21 Hunter Street,Brassall,Western,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:21,1, ,-27.5938,152.746
18,7-Eleven Bray Park,"Samsonvale Road, corner Old North Road",Bray Park (Moreton Bay Regional),Northern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/09/25 11:40,1, ,-27.2915,152.953
19,Bray Park station,Railway Avenue,Bray Park (Moreton Bay Regional),Northern,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/08/20 17:02,1, ,-27.2993,152.986
20,7-Eleven 120 Edward Street Brisbane,120 Edward Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:11,1, ,-27.4702,153.028
21,7-Eleven 136 Queen Street Brisbane,136 Queen Street (Cnr Albert and Burnett Lane),Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2013/04/12 10:29,1,This store will be temporarily closed from April 14th 2013 to April 18th 2013.  We apologise for any inconvenience.,-27.4693,153.025
22,7-Eleven 153 Elizabeth Street Brisbane,153 Elizabeth Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/04/13 14:09,2, ,-27.4693,153.027
23,7-Eleven 155 Edward Street Brisbane,155 Edward Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/04/13 14:42,2, ,-27.4693,153.028
24,7-Eleven 174 Adelaide Street Brisbane,174 Adelaide Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:09,1, ,-27.4675,153.026
25,7-Eleven 189 George Street Brisbane,189 George Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:08,1, ,-27.4714,153.024
26,7-Eleven 231 George Street Brisbane,231 George Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:42,1, ,-27.4706,153.023
27,7-Eleven 243 Edward Street Brisbane,243 Edward Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:39,1, ,-27.4675,153.027
28,7-Eleven 324 Queen Street Brisbane,324 Queen Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:39,1, ,-27.4668,153.029
29,7-Eleven 333 George Street Brisbane,corner George and Turbot Streets,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:37,1, ,-27.4687,153.022
30,7-Eleven Aurora Brisbane,"420 Queen Street, corner Wharf Street",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:35,1, ,-27.4652,153.03
31,7-Eleven Myer Centre Brisbane,91 Queen Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:34,1, ,-27.4703,153.025
32,7-Eleven Albert Street Brisbane,97 Albert Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:19,1, ,-27.4715,153.027
33,7-Eleven Creek Street Brisbane,99 Creek Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/16 15:18,1, ,-27.4662,153.028
34,7-Eleven Transit Centre,458 George Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2013/08/07 16:22,1, ,-27.467361,153.019897
35,Albert Street News,80 Albert Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 11:57,1, ,-27.4721,153.028
36,Central station,Ann Street,Brisbane (city),Brisbane Central,station,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2009/09/11 12:18,2012/11/07 10:53,1, ,-27.4658,153.026
37,City Mall News,Queen Street Kiosk,Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:29,1, ,-27.4685,153.027
38,City News,10 Eagle Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 11:59,1, ,-27.4694,153.03
39,Civic Arcade News,Shop 1/65 Adelaide Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/03/05 12:49,2, ,-27.4695,153.024
40,Eagle Street News,"Ground Floor, 70 Eagle Street",Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:29,1, ,-27.4671,153.03
41,Exchange Casket Agency,360 Queen Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/01/17 16:44,1,,-27.4664,153.029
42,George Street News,370 George Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/01/17 16:45,1, ,-27.4689,153.021
43,GPO News,"Shop 1, 40 Creek Street",Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:30,1, ,-27.4671,153.029
44,Lucky Golden Goose Newsagency,140 Adelaide Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/08/10 14:58,2, ,-27.4679,153.026
46,Mary Street News,"Shop 4, 100 Edward Street ",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/11/19 14:57,2012/01/17 16:46,1, ,-27.4704,153.029
47,Midas News and Casket,363 Adelaide Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/23 12:04,1, ,-27.4649,153.03
48,Mineral House News,41 George Street,Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/01/17 16:42,1, ,-27.4738,153.026
49,Post Office Square News,280 Queen Street,Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:30,1, ,-27.468,153.028
50,QUT Student Guild,"2 George Street, Queensland University of Technology, Gardens Point campus (L block)",Brisbane (city),Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/11/12 08:40,1,Site closed for relocation 16 November 2012 - 7 January 2013 ,-27.4757,153.027
51,Rankins on the Mall,Queen Street,Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:31,1, ,-27.4697,153.025
52,Roma Street station,Roma Street,Brisbane (city),Brisbane Central,station,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2009/09/11 12:18,2012/11/07 10:54,1, ,-27.4652,153.019
53,Macarthur News,"259 Queen Street, Macarthur Central Building",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/11/19 08:40,1,,-27.4683,153.027
54,Supanews Brisbane Square,"Brisbane Square, George Street",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/02/16 14:07,1, ,-27.4709,153.023
55,Supanews Broadway,"Broadway on the Mall, Queen Street ",Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2013/07/15 14:13,2, ,-27.4686,153.026
56,Supanews Central Station,"Central Concourse, Central Station, Ann Street ",Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:31,1, ,-27.466,153.026
57,Supanews Myer Centre Level A,"Queen Street Mall, Myer Centre (level A)",Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:33,1, ,-27.4711,153.025
58,Supanews Myer Centre Level E,"Queen Street Mall, Myer Centre (level E)",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/02/16 14:15,1, ,-27.4709,153.024
59,Supanews Xpress Broadway,"Broadway on the Mall, Adelaide street and Queen Street",Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/07/02 15:31,2, ,-27.4688,153.025
60,Supanews Xpress Central Station Platform 1/2,"Central station (platform 1/2), Ann Street",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/02/16 14:17,1, ,-27.4661,153.026
61,Supanews Xpress Central Station Platform 3/4,"Central station (platform 3/4), Ann Street",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/02/16 14:17,1, ,-27.4661,153.026
62,Supanews Xpress Central Station Platform 5/6,"Central station (platform 5/6), Ann Street ",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/02/16 14:17,1, ,-27.4661,153.026
63,Supanews Xpress Myer Centre Level E,"Queen Street Mall, Myer Centre (level E)",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/02/16 14:15,1, ,-27.4712,153.024
64,DO NOT PUBLISH Supanews Xpress,"Queen Street Mall, Myer Centre (level Q)",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/01/27 07:54,0, ,NULL,NULL
65,Transport Information Centre,"King George Square bus station, Ann Street",Brisbane (city),Brisbane Central,retailer,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/07/02 12:49,2, ,-27.4672,153.023
66,White Heather News,131 George Street,Brisbane (city),Brisbane Central,retailer,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/04/13 14:45,2, ,-27.4723,153.025
68,7-Eleven Phoenician Broadbeach,"The Phoenician, 90 Surf Parade",Broadbeach,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/10/08 08:47,1,Store closed for refurbishments 8-16 October 2012,-28.029,153.431
69,7-Eleven Browns Plains,264-266 Browns Plains Road,Browns Plains,Brisbane South,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:12,1, ,-27.6639,153.063
70,Balmoral News & Casket,134 Oxford Street,Bulimba,Brisbane South,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/09/13 14:52,2, ,-27.451,153.058
71,Princess Alexandra Area News & Casket,250 Ipswich Road,Buranda,Brisbane South,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/01/17 16:51,1, ,-27.498,153.035
72,7-Eleven Burleigh Heads,"Gold Coast Highway, corner Fifth Avenue",Burleigh Heads,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:13,1, ,-28.0785,153.446
73,Burpengary station,Burpengary Road,Burpengary,Northern,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 10:57,1, ,-27.1624,152.957
74,Caboolture station,Matthew Terrace,Caboolture,Northern,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 10:59,1, ,-27.0835,152.954
75,NewsXpress Caboolture,"Matthew Terrace, corner James Street",Caboolture,Northern,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:50,1, ,-27.0833,152.953
76,Caloundra Transit Centre,"Bus interchange, 23 Cooma Terrace",Caloundra,Sunshine Coast,retailer,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/03/15 09:46,2, ,-26.8055,153.134
77,Nextra Cannon Hill,"K-Mart Plaza, Creek Road",Cannon Hill,Brisbane East,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/02/16 14:05,1, ,-27.4711,153.098
78,NewsExtra Capalaba,"Shop 77, Capalaba Central Shopping Centre, Moreton Bay Road",Capalaba,Eastern,retailer,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2011/07/13 10:50,1, ,-27.5231,153.194
79,7-Eleven Carina,1505 Creek Road,Carina,Brisbane East,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:13,1, ,-27.4877,153.1
80,Nextra Carindale News,"Upper Level Westfield Carindale, Creek Road",Carindale,Brisbane East,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:36,1, ,-27.5025,153.102
81,Nextra Chermside,"Westfield Shopping Centre, Gympie Road",Chermside,Brisbane North,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:37,1, ,-27.3854,153.033
82,Bloomfield Street News,115 - 117 Bloomfield Street,Cleveland,Eastern,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:50,1, ,-27.5275,153.267
83,Cleveland station,Shore Street,Cleveland,Eastern,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 11:21,1, ,-27.5242,153.266
85,7-Eleven Clontarf,9 Elizabeth Avenue,Clontarf (Moreton Bay Regional),Northern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/08/20 17:39,1, ,-27.2609,153.08
86,7-Eleven Coolangatta,18 Griffith Street,Coolangatta (Gold Coast City),Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/09/13 09:23,1,,-28.1685,153.536
87,7-Eleven Coopers Plains,129 Orange Grove Road,Coopers Plains,Brisbane South,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:14,1, ,-27.5639,153.04
88,Cavendish Road News,157 Cavendish Road,Coorparoo,Brisbane East,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 11:29,1, ,-27.4936,153.059
89,Corinda station,"Watt Street, corner Ruthven Street",Corinda,Brisbane South,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 11:30,1, ,-27.5396,152.98
90,Darra station,Darra Station Road,Darra,Brisbane West,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 11:33,1, ,-27.5659,152.952
91,7-Eleven Deagon,11 Depot Road,Deagon,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:15,1, ,-27.3284,153.054
92,7-Eleven Dinmore,29-31 Brisbane Road,Dinmore,Western,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:15,1, ,-27.5979,152.832
93,7-Eleven Durack,14 Rosemary Street,Durack,Brisbane South,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:16,1, ,-27.5792,152.975
94,Eagle Junction station,Junction Road,Eagle Junction,Brisbane North,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 11:38,1, ,-27.4151,153.05
95,7-Eleven East Beenleigh,79 Logan River Road,East Beenleigh,Southern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:16,1, ,-27.7134,153.185
96,7-Eleven East Brisbane,508 Vulture Street,East Brisbane,Brisbane East,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/09/25 11:41,1, ,-27.4847,153.039
99,7-Eleven Fairfield Gardens,180 Fairfield Road,Fairfield Gardens,Brisbane South,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:17,1,,-27.509,153.026
100,Ferny Grove station,Conavalla Street,Ferny Grove,Brisbane North,station,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 11:56,1, ,-27.4013,152.935
101,Forest Lake Village News,"Forest Lake Village Shopping Centre, Forest Lake Boulevard",Forest Lake,Brisbane West,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 11:56,1, ,-27.6255,152.968
102,7-Eleven Fortitude Valley,376 Brunswick Street,Fortitude Valley,Brisbane Central,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:17,1, ,-27.4589,153.036
103,Fortitude Valley station,Brunswick Street,Fortitude Valley,Brisbane Central,station,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2009/09/11 12:18,2012/11/07 10:53,1, ,-27.4567,153.033
104,7-Eleven Graceville,246 Oxley Road,Graceville,Brisbane South,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:18,1, ,-27.5219,152.98
105,7-Eleven Grange,"Days Road, corner Kedron Brook Road",Grange,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:18,1, ,-27.4266,153.019
106,Greenslopes Newsagency,"Shop 19, Greenslopes Mall, 700 Logan Road",Greenslopes,Brisbane South,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/09/25 11:41,1, ,-27.5121,153.054
107,7-Eleven Hamilton,"Kingsford Smith Drive, corner and Racecourse Road",Hamilton,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:18,1, ,-27.441,153.046
108,Riding Road News,63 Riding Road,Hawthorne,Brisbane East,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 12:19,1, ,-27.4668,153.065
109,Helensvale station,Town Centre Drive,Helensvale,Gold Coast,station,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2009/09/11 12:18,2012/11/07 10:56,1, ,-27.9258,153.339
110,Supanews Helensvale,"Westfield Shopping Centre, Gold Coast Highway, corner Town Centre Drive",Helensvale,Gold Coast,retailer,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/10/03 12:12,2, ,-27.9226,153.339
111,Supanews Xpress Helensvale,"Westfield Shopping Centre, Gold Coast Highway, corner Town Centre Drive",Helensvale,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2013/05/27 10:05,1, ,-27.9272,153.336
112,Groceries at Pinkeys,17 Zillman Road,Hendra,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2013/08/05 16:35,2, ,-27.4223,153.064
113,7-Eleven Heritage Park,118 Waller Road,Heritage Park,Southern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:19,1, ,-27.6734,153.053
114,Nextra General Hospital News,"Ned Hanlon Building, Royal Brisbane Hospital",Herston,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,2009/09/11 12:18,2012/09/25 11:42,1, ,-27.4475,153.029
115,7-Eleven Hope Island,341 Southport-Oxenford Road,Hope Island,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:19,1, ,-27.8783,153.338
116,Inala Plaza News,"Shop 4, Inala Civic Centre, Corsair Avenue",Inala,Brisbane West,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/09/30 12:26,1, ,-27.599,152.975
117,7-Eleven Indooroopilly,14 Station Road,Indooroopilly,Brisbane West,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:21,1, ,-27.5026,152.975
118,Metro News Indooroopilly,"Level 3, Indooroopilly Shoppingtown",Indooroopilly,Brisbane West,retailer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2009/09/11 12:18,2012/11/07 10:37,1, ,-27.4976,152.974
119,Ipswich station,Bell Street,Ipswich,Western,station,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2009/09/11 12:18,2012/11/07 10:56,1, ,-27.6129,152.761
120,7-Eleven Jindalee,721 Seventeen Mile Rock Road,Jindalee,Brisbane West,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:45,1,,-27.5373,152.95
121,7-Eleven Kedron,Cnr Gympie Road and Nundah Street,Kedron,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2013/07/24 11:12,1, ,-27.4008,153.032
122,Kelvin Grove News & Post Office,"Victoria Park Road, Queensland University of Technology (C block)",Kelvin Grove,Brisbane North,retailer,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,2009/09/11 12:18,2010/10/05 11:13,1, ,-27.4518,153.015
123,7-Eleven Kenmore,2058-2062 Moggill Road,Kenmore,Brisbane West,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:47,1, ,-27.5102,152.938
124,Supanews Keperra,"Settlement Road, Great Western Super Centre",Keperra,Brisbane North,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/02/16 14:06,1, ,-27.4151,152.949
125,7-Eleven Kingston,"Kingston Road, corner Wanda Street",Kingston,Southern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:47,1, ,-27.6449,153.118
126,7-Eleven Kirra,"Kirra Beach Plaza, Musgrave Road, corner Douglas Road",Kirra,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:50,1, ,-28.1678,153.528
127,7-Eleven Labrador,78-84 Frank Street,Labrador,Gold Coast,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:50,1, ,-27.9487,153.408
128,7-Eleven Logan City,120 Wembley Road,Logan City,Southern,retailer,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,2009/09/11 12:18,2012/01/23 14:50,1, ,-27.6413,153.107
